Temp	s_xy	_xz	s_yz 
   429.56298   -1654.2552    1386.0649   -2458.3356 
   430.13551   -1674.1207    1371.2519   -2440.3875 
   431.87502    -1692.497    1318.8978   -2429.5748 
     434.873   -1697.0322    1237.3756   -2416.1236 
   439.02777   -1677.9615    1131.0105   -2391.0251 
   444.04894   -1627.9486    1006.0861   -2347.5428 
   449.49351    -1544.569    867.18859   -2283.2619 
    454.8251   -1426.4845    720.41611   -2195.8864 
   459.48482   -1280.3433    573.49328    -2085.256 
   462.96585   -1113.6129    434.92251   -1950.2175 
   464.87528   -936.59236    316.69076   -1790.6134 
    464.9784   -758.46628    227.89783   -1606.3986 
   463.21797   -587.61785    176.80594   -1399.4472 
   459.71171    -428.1177    167.09767   -1174.2135 
   454.72904   -282.38644    197.39805   -937.95582 
   448.65511   -148.57614     260.7445   -700.07066 
   441.94443   -24.590007    347.52933   -472.07375 
   435.06759     95.84366    446.30685    -265.5093 
   428.45847    213.70855    547.08026   -89.551044 
   422.46582    330.15508    641.34795    47.435778 
   417.31538    444.94105     723.3279    141.80737 
   413.09076    555.35992    789.22099    192.23367 
   409.74006     655.6221    837.33437    206.42239 
   407.10622    737.61958    866.19517    190.53783 
   404.97339    792.80077    874.64747    154.64136 
   403.12022     811.7773    861.36047    109.33073 
   401.36291    790.64816    826.49915    61.193146 
   399.58057    726.82262    769.12465    16.786061 
   397.72243    625.34317    688.01975   -20.020403 
   395.80097    494.11841    583.69481   -50.589935 
   393.87825    346.58329    458.63105   -75.277088 
   392.05137    192.99749    311.91317   -99.084778 
   390.44226    43.560303    151.83066   -126.56785 
   389.19169   -93.819612    -12.99231    -159.8252 
   388.45461   -217.18207    -169.4819   -199.86619 
   388.39234   -325.29891   -305.16578   -245.78594 
   389.15962   -420.13389   -406.12471   -292.17468 
   390.88146   -503.10784   -462.21216   -331.74235 
   393.62231   -574.11788   -467.34046   -358.82754 
   397.35317   -631.11398   -423.50075   -369.82683 
   401.92607   -668.79776    -334.8496   -361.92371 
    407.0668   -680.95865   -213.68755   -337.94775 
   412.39238   -660.28074   -74.735257   -302.69153 
   417.45458   -599.84793    64.956974   -261.99099 
   421.79984   -500.68308    187.50541   -222.73923 
   425.03253   -365.62811    278.37952   -189.22875 
   426.86639   -203.87433    326.38933   -167.23844 
   427.15131   -27.468984    327.72942   -160.01962 
   425.87329      151.197    284.50527   -170.28546 
   423.13277    318.87318    203.90793    -197.5992 
   419.11165    463.15824    95.558147   -240.86884 
   414.04197    575.93717    -29.62266   -296.20649 
   408.18597    651.00886     -164.547   -358.85583 
   401.82641    687.42377   -301.26632   -424.10935 
   395.26531    687.11822   -437.34603   -486.49119 
   388.82416    655.51905   -569.36126   -540.41866 
   382.83793    599.22377   -696.14893   -584.06984 
   377.64109    527.30715    -817.3377   -616.40875 
   373.54333    446.12059   -930.26657   -637.61943 
   370.79998    361.31791   -1030.8307   -648.05898 
   369.58097     277.0636   -1116.2658   -648.81162 
   369.94665    195.57258   -1184.1213   -643.36566 
   371.83399    119.63044   -1231.0814   -632.86758 
   375.05646     56.07165   -1258.1835   -621.11178 
   379.31856    13.625507   -1269.3458   -610.42331 
   384.24386    1.3805343    -1269.583   -602.22746 
   389.41365    27.807417   -1265.3242   -596.08763 
   394.41053    96.395506   -1261.6552   -589.18747 
    398.8651    203.88328   -1260.0785   -576.88047 
   402.49597    342.73141    -1257.623   -555.56694 
   405.13764    499.09894   -1249.4611   -520.16089 
   406.75322    659.27361   -1227.9665   -467.42412 
   407.42681    807.50149   -1185.3282    -396.9693 
   407.33805    932.58686   -1115.8871   -311.21812 
   406.71978    1027.5185    -1018.475   -213.51179 
   405.81046    1087.4429   -898.33087   -109.18703 
   404.80752    1110.1491   -762.24475   -6.4400284 
   403.83303    1097.3073    -621.9329    84.066705 
    402.9148    1052.1748   -487.56593    151.61687 
   401.99017    980.84384   -368.80338    184.12945 
   400.92731    889.31819   -273.51611    168.91268 
   399.56478     786.7113    -207.9328     90.98115 
   397.76127    683.47361   -175.08529   -56.371788 
    395.4434    588.16657   -173.70599   -277.80782 
   392.64022    506.57804   -204.53826   -569.96712 
   389.49351    442.67896   -263.18936   -919.48478 
   386.23847    396.09566    -346.2652   -1304.7869 
      383.16    364.33816   -448.58911   -1701.5741 
   380.53805    343.08206   -565.48851   -2085.7642 
   378.59569     328.6826    -690.0677   -2434.2393 
   377.46206    316.36048    -816.6902   -2731.4333 
    377.1559     302.2715   -936.69132   -2966.7502 
   377.59053    280.43281    -1044.562   -3136.0817 
    378.5969    248.49944   -1133.1829   -3237.1728 
   379.95968    200.25695   -1197.9812   -3272.2773 
   381.45565    132.44058   -1236.4485   -3245.6149 
   382.88932    42.162483   -1245.2092   -3160.2556 
   384.11778   -68.941874   -1223.9989    -3022.665 
   385.06012   -200.96618   -1173.5984   -2839.3637 
   385.69566   -348.51545   -1094.0685   -2621.7472 
    386.0509   -506.95375    -988.1701   -2384.3248 
   386.18248   -667.58199   -861.42116   -2143.8867 
   386.16091   -821.75732   -720.34971   -1918.0181 
   386.05663   -957.40967   -573.46118   -1722.6745 
   385.92774   -1063.6183   -429.65129   -1568.6514 
   385.81192   -1127.2426   -299.68214   -1463.0021 
   385.72155    -1138.144   -192.07044   -1407.0917 
   385.64192   -1092.3147   -113.82882    -1396.805 
   385.53353   -989.98362   -70.296631   -1424.7816 
   385.33845   -840.84542   -64.738199   -1481.9701 
   384.98761     -661.007   -98.175795   -1559.6858 
   384.41042   -470.51543    -172.5163   -1650.9663 
   383.54321    -293.3263   -284.63438   -1748.4452 
   382.33826   -146.49678   -433.20275   -1846.6139 
   380.77153   -47.508875   -611.98596   -1941.8946 
   378.85297    -6.507748   -812.56873   -2030.3404 
   376.63921   -28.426209    -1022.965   -2108.6973 
   374.24791   -112.61919   -1230.1557    -2173.037 
   371.86683   -251.61565    -1421.006   -2219.8147 
   369.74835   -432.49826   -1586.5938   -2244.7421 
   368.18552   -636.67463   -1722.3392   -2244.5549 
   367.46438   -843.50087   -1828.8935   -2217.0429 
    367.8076   -1028.8785    -1908.695    -2162.263 
   369.32267   -1173.5353   -1962.9039   -2079.9454 
   371.96702   -1262.3665    -1993.817   -1973.9672 
    375.5411   -1287.4553   -2002.8125   -1848.8977 
   379.70723    -1248.418   -1988.5434   -1711.1224 
   384.03002    -1151.957   -1950.6286   -1568.3259 
   388.03133   -1013.8161   -1888.3426   -1431.1855 
    391.2495   -852.63283   -1802.6623   -1306.2538 
   393.29438   -687.52429   -1695.4523   -1201.3632 
    393.8924    -539.6768   -1565.3722   -1122.2112 
   392.91552   -423.18623   -1420.2172   -1069.8828 
   390.39625   -346.24186   -1263.2705   -1043.8031 
   386.52856   -311.70886   -1103.0453    -1040.497 
   381.65492   -314.86228   -949.03327   -1055.0287 
   376.24282   -345.04362   -810.02183    -1082.813 
   370.84902   -392.24419   -691.03832   -1116.9139 
   366.07451   -442.68889   -598.24151   -1151.5334 
   362.50718   -486.88709   -531.18265    -1178.199 
   360.65861   -517.77104   -488.36346   -1188.0942 
   360.90006   -531.20533   -466.16036   -1172.7072 
    363.4068     -529.274   -462.11202   -1126.9602 
    368.1211   -516.95364   -473.90582   -1043.4909 
   374.74148   -500.09253   -501.03958   -924.63353 
   382.74612    -486.0165   -543.08185   -773.38157 
    391.4497   -477.90452   -595.89403   -597.22506 
   400.08701   -474.47285   -654.31053    -407.0538 
   407.91437   -471.18115   -710.92739   -214.82567 
   414.31021   -458.43826   -754.60513   -31.064281 
   418.85708   -428.24324   -773.73174    137.87014 
   421.38901   -376.50303    -758.8748    286.13692 
   421.99433   -305.84478   -700.66446    411.30474 
   420.97361   -223.69412   -599.37164    514.07717 
   418.76614   -141.00772   -457.50073    591.64441 
   415.86151   -67.208444   -284.65808    646.47147 
   412.71543   -8.6037446   -91.581192    678.47042 
   409.68748    30.966601    109.33429    691.06702 
   407.00586    53.089868    306.61978      688.485 
   404.76515    61.283734    493.94292    678.20244 
   402.94671    60.049057    667.50373    666.23276 
   401.45524    53.099065    824.15505    656.81571 
   400.15967    42.237479    961.83259    652.97596 
   398.92738     26.55284    1079.8783    656.15891 
   397.64517    1.3027043     1175.282    663.83746 
   396.22779   -40.862801    1244.5543    672.50698 
   394.61634   -109.45952    1283.6233    678.63407 
   392.77311   -212.36459    1292.2223    681.17505 
   390.68063   -353.46606    1273.5819    679.77171 
   388.34728   -529.86414    1237.9588    678.01019 
   385.82089   -734.06894    1199.9415    679.29865 
   383.20102    -950.7619     1176.416    686.13362 
   380.64348   -1163.6234    1178.0343    699.12974 
    378.3473   -1355.7629    1210.6139    715.78762 
   376.52295   -1514.7806    1271.9933     729.1547 
    375.3526   -1635.2062    1352.3696    731.88744 
   374.95352   -1716.2561    1441.0352    717.14581 
   375.35862   -1762.7165    1526.4629    678.69987 
   376.51543   -1783.3721    1598.3773    616.05276 
   378.29905   -1786.2737    1649.9848    532.72679 
   380.53283   -1777.5247    1675.0286    435.39075 
   383.00919   -1762.0972    1671.6212    336.68406 
    385.5088    -1741.878    1638.6725    247.60186 
   387.81782   -1719.4538    1576.9283      179.014 
   389.74723    -1691.878    1488.7871    138.42471 
   391.15319   -1660.7842    1378.3421    129.14071 
    391.9563   -1626.2994    1248.4489    148.52344 
   392.15686   -1589.9737    1101.9293    191.90054 
   391.84022   -1552.1794    941.16357    250.76028 
    391.1702   -1515.8752    768.10018    316.23318 
   390.36819   -1483.7304    581.75398    380.12919 
   389.68047   -1461.0103    380.88061    439.03898 
    389.3391   -1452.7776    164.24335    491.63163 
   389.52089   -1464.5094    -68.10679    538.59864 
   390.31553   -1499.9902   -310.79684    581.59665 
   391.70415   -1557.9687    -556.7919    618.86996 
   393.55304   -1634.7371   -789.56133    647.34882 
    395.6275   -1717.0665   -993.48796    657.36353 
   397.62324   -1786.8962   -1150.5753    637.80834 
   399.21792   -1821.4151   -1248.9993    578.91349 
   400.13453   -1802.9326   -1284.6301    474.50664 
   400.20122   -1722.1139   -1258.5865    329.53107 
   399.38627   -1581.7661   -1177.9985    157.18733 
   397.79795   -1398.8963   -1055.4608   -22.649799 
   395.64936   -1196.3424   -899.24237   -189.42943 
   393.20813   -995.76748   -719.16693   -329.65596 
   390.75034   -814.82512    -526.6703   -437.41448 
   388.52322   -663.68278    -331.9811   -511.67922 
   386.72323   -545.93245   -148.16517   -558.26164 
    385.4852   -461.83494     16.11201   -584.32918 
   384.87953   -410.42012    150.84508   -597.09158 
   384.91919   -389.19937    250.83875   -601.54622 
   385.57098   -393.57495     315.0498   -600.84687 
    386.7727   -418.07944    347.74416   -596.27592 
   388.44965   -454.47402    357.27909   -586.93786 
   390.52572   -493.46666     354.3694    -571.5397 
   392.92354   -525.96856    351.93336   -545.20151 
   395.55031   -544.56869    360.48902   -501.50159 
   398.27528   -546.83358    388.40923   -434.29136 
   400.91283   -532.55245    439.15497   -336.60402 
   403.22062   -506.75563    512.88371   -202.80337 
   404.92107   -479.00469    604.65903   -33.030917 
   405.74358    -463.1647    710.16282    169.13431 
   405.47312   -474.85347    825.66394    393.16887 
   403.99688   -526.40055    945.69122    627.03572 
    401.3349   -627.50171    1067.7713    853.98877 
   397.65191    -783.4319    1187.5882    1058.6685 
   393.24642   -990.64701    1299.1937    1229.6405 
   388.52098   -1242.4462    1395.9903      1357.46 
   383.93374   -1525.5927    1466.5952    1439.8046 
   379.94198   -1825.6025    1501.5719    1476.9429 
   376.94494   -2125.4917    1494.9188    1470.9893 
   375.23132   -2409.6006    1442.1725     1427.677 
   374.94209   -2661.3278    1347.8613    1352.3825 
   376.05064   -2869.4757    1220.1936     1254.193 
   378.36344   -3027.3528    1073.6399    1138.5918 
   381.54492   -3133.9348    924.49851    1014.6166 
    385.1616   -3198.2268    790.98481    890.20168 
   388.74234   -3233.5161    688.52422    769.66082 
   391.84267    -3257.121    627.00708    654.23233 
   394.10049    -3286.826    613.79869     545.1381 
   395.27595   -3334.0333    648.56047    439.44471 
   395.26658   -3402.0318     729.5579     336.0552 
   394.10039    -3489.215    850.28654     236.2907 
   391.91245   -3585.1208    1000.1809    142.63332 
   388.91273    -3678.379    1167.8249    60.537153 
   385.35377   -3757.3152    1339.9458   -5.1702976 
   381.50113   -3813.6647    1503.9192   -54.261934 
   377.61108   -3841.5316    1650.5091   -86.824028 
   373.91393   -3835.8676    1770.4548   -106.95019 
   370.60209   -3798.1737     1858.544   -121.85195 
   367.82433   -3729.5738    1912.7529   -140.00464 
    365.6825   -3635.3917    1931.6976   -167.49623 
   364.23286   -3523.1424    1916.5357    -213.9089 
   363.49093    -3401.874    1870.1199    -284.9951 
   363.43683    -3282.283    1796.7073   -381.68804 
   364.02155   -3173.4586    1700.3847   -504.15344 
   365.16935   -3083.9272    1587.6702   -648.79847 
   366.77921   -3019.8156    1464.3443    -807.3286 
   368.72497   -2984.9263    1338.6802   -969.95738 
   370.85711   -2978.9265    1217.8764   -1125.8613 
   373.01026   -2997.4056    1109.4908   -1264.6641 
   375.01675   -3031.2842    1020.2109   -1377.6049 
   376.72607   -3068.4004    956.75507   -1458.7402 
   378.02734   -3093.2192    921.35126   -1506.6352 
   378.87055   -3089.6513    916.11757   -1524.2973 
   379.28376    -3042.746    938.68678   -1522.2764 
   379.37968   -2944.3163    983.46834    -1515.023 
   379.34794   -2790.8244    1041.6895   -1520.6264 
   379.43142   -2588.5073    1102.4997   -1557.2444 
   379.88699   -2350.4204    1155.0043   -1639.9714 
   380.93875   -2095.7373    1189.5047   -1774.5345 
   382.73366   -1849.6741    1200.7887   -1959.0134 
   385.31018   -1635.2411    1188.9204   -2176.9459 
   388.58498   -1471.8123    1156.6366   -2400.0766 
   392.36248   -1367.4461      1114.56   -2594.1341 
   396.36952   -1322.5367    1075.5259   -2724.9301 
   400.30667   -1328.6896    1050.0128   -2769.0653 
   403.90846    -1371.796    1046.4234   -2719.3107 
   406.99532    -1436.419    1066.7924   -2588.0138 
    409.4982   -1509.9783     1107.662   -2399.5949 
   411.45395   -1583.7763    1163.3509   -2184.4614 
   412.97204    -1650.854    1226.3555   -1967.8175 
     414.189    -1706.511    1289.9654   -1767.0302 
    415.2217   -1746.7091    1348.1836   -1588.8714 
   416.13056    -1767.306      1396.74   -1437.0206 
   416.89962   -1766.0434    1431.5745   -1309.4724 
   417.43615   -1741.2734      1449.27   -1201.5374 
   417.58673   -1692.8382    1446.9949   -1110.5241 
   417.17102   -1620.6294    1421.2567   -1034.1899 
