# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 100 ps, print_step = 1.0 fs
# Temperature = 983.172635 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
Temp c_flux1[1] c_flux1[2] c_flux1[3]
1002.5823 -874.33863 669.04648 -1195.9028
997.73281 -808.86002 625.53969 -759.77355
989.04753 -698.473 593.0148 -287.61891
977.62475 -551.1595 572.76195 206.65662
965.23499 -377.46858 563.35891 707.81971
954.02943 -189.77096 561.03037 1200.041
946.08814 -1.2205836 560.32948 1667.6686
942.9323 175.52951 555.08648 2095.9442
945.15341 329.66659 539.2877 2471.6848
952.27739 453.32727 507.90199 2783.974
962.90252 542.47656 457.35334 3024.718
975.0682 597.28718 385.73514 3188.9096
986.74333 621.87583 292.83966 3274.6617
996.28713 623.44046 179.91163 3283.0018
1002.7535 610.68525 49.621481 3217.6614
1005.9795 592.13366 -94.097169 3084.7768
1006.4798 574.61659 -246.04824 2892.3798
1005.2252 562.2887 -399.86404 2649.9298
1003.3949 556.49908 -548.29318 2367.3839
1002.1679 556.16732 -683.7622 2054.1945
1002.5672 558.63976 -799.30157 1718.3328
1005.3433 560.40065 -889.48113 1365.4633
1010.8706 557.48698 -951.15067 998.78005
1019.0473 545.47899 -983.86813 619.30062
1029.2257 519.54852 -989.57671 226.86253
1040.229 474.97172 -972.07048 -178.48303
1050.4887 408.0861 -936.01446 -594.92196
1058.2847 317.57117 -886.15413 -1017.6213
1062.0181 205.53261 -826.71741 -1438.036
1060.4389 78.043156 -761.25572 -1844.0105
1052.7802 -55.420034 -692.66271 -2220.917
1038.8089 -183.261 -623.11665 -2553.1869
1018.8398 -293.70088 -553.98486 -2826.3444
993.76777 -376.89518 -485.60393 -3028.8831
965.13448 -426.71811 -417.10748 -3153.8059
935.16991 -441.83817 -346.52156 -3199.512
906.70533 -425.97637 -271.21874 -3170.0013
882.87229 -387.12283 -188.73062 -3074.2907
866.57622 -335.9984 -97.869439 -2925.1132
859.84536 -284.12382 0.32689785 -2736.9328
863.25 -242.00256 102.28377 -2523.7725
875.60818 -217.51834 202.20462 -2297.3935
894.12362 -215.10521 293.02091 -2065.9762
914.97208 -235.47221 367.68892 -1833.7731
934.19857 -275.93057 420.36121 -1601.3318
948.66922 -331.28121 447.26743 -1366.4316
956.79493 -394.79351 447.05566 -1125.372
958.80288 -459.33595 420.73593 -874.52693
956.48852 -518.10263 371.32386 -611.6082
952.55724 -565.03548 303.33225 -336.83433
949.7961 -594.8781 222.35394 -53.142154
950.33553 -603.21146 134.73967 233.94125
955.18831 -586.72012 47.200326 517.16123
964.1414 -543.59852 -33.529902 788.65895
975.96098 -474.12136 -101.36518 1041.0998
988.7967 -380.99991 -151.38675 1268.4603
1000.6568 -269.5973 -180.42436 1466.107
1009.835 -147.52447 -187.40674 1630.4182
1015.2144 -23.848223 -173.41087 1758.3377
1016.4123 92.207943 -141.34809 1847.4533
1013.758 192.75054 -95.344349 1896.3845
1008.1274 272.43283 -39.891926 1905.8189
1000.684 329.25887 21.001339 1879.1242
992.60318 364.54978 84.273335 1822.4654
984.85028 382.17572 147.92787 1743.9496
978.0637 387.4036 210.73617 1652.0704
972.55187 385.6156 271.8377 1553.8187
968.37863 381.21349 330.42061 1453.3067
965.49399 377.10572 385.74223 1351.2063
963.85713 374.57062 437.42198 1245.2827
963.51312 373.62351 485.88091 1131.7509
964.59477 373.48564 532.45634 1006.7894
967.24116 373.12272 579.09284 867.50187
971.45003 371.54091 627.38141 712.30441
976.90953 368.05511 677.403 540.5926
982.88661 362.27484 726.74004 352.36388
988.25301 354.23289 770.13574 148.10383
991.68816 344.26429 799.94322 -71.021377
992.02032 332.82308 807.31714 -302.54898
988.60975 320.17584 783.80613 -542.07743
981.64374 305.96878 722.86202 -782.91649
972.22936 288.93827 621.17121 -1016.219
962.21715 266.66873 479.19345 -1231.8488
953.77974 235.81826 301.33619 -1419.7064
948.86077 192.72347 95.599553 -1571.2093
948.65012 134.35367 -127.06132 -1680.5109
953.24282 59.166788 -353.71649 -1745.1194
961.58653 -32.112096 -570.71375 -1765.614
971.73719 -136.40529 -765.09091 -1744.7055
981.35791 -248.57306 -925.87308 -1685.7369
988.33227 -362.14747 -1044.9799 -1591.4189
991.32945 -470.20955 -1117.7646 -1463.3619
990.17143 -566.0689 -1142.8455 -1302.6421
985.89975 -643.80165 -1121.6959 -1111.2837
980.52381 -698.40289 -1057.8529 -894.05259
976.51772 -726.13257 -956.12986 -659.4673
976.198 -724.68048 -822.06805 -419.50882
981.13532 -693.66666 -661.55857 -187.8518
991.73296 -634.93277 -480.56179 22.71376
1007.0569 -552.53835 -284.83386 202.68941
1024.952 -452.349 -79.639327 347.52845
1042.4277 -341.25406 130.65227 457.75309
1056.2457 -226.09356 342.74986 537.69586
1063.5994 -112.59057 554.38711 593.45992
1062.7447 -4.6401144 764.00514 630.99438
1053.4262 95.862271 970.02967 654.66393
1036.9651 188.72221 1170.2379 666.77477
1015.9629 274.79038 1361.1499 667.84104
993.69659 355.00776 1537.7197 657.18225
973.3907 429.6273 1693.4281 633.44597
957.58701 497.74121 1820.8406 594.84909
947.77401 557.16505 1912.5081 539.22434
944.33053 604.97545 1962.0983 464.1335
946.71945 638.30498 1965.257 367.37165
953.79914 655.41089 1920.231 247.67318
964.13192 656.5158 1828.1529 105.60887
976.22078 644.20218 1693.0361 -55.813218
988.66885 623.21526 1521.6123 -231.09869
1000.2904 599.5152 1322.9668 -412.53067
1010.1942 579.32488 1107.8098 -590.91015
1017.8281 567.87417 887.49928 -756.30798
1022.9711 568.43103 673.15137 -899.01204
1025.6851 581.57438 474.75291 -1010.4358
1026.2472 604.91151 300.51363 -1083.7242
1025.0934 633.40017 156.23953 -1114.2433
1022.782 660.25369 44.7692 -1099.7176
1019.9654 678.39863 -34.437142 -1040.2831
1017.3358 681.78937 -85.509952 -938.48765
1015.5088 666.44168 -115.79536 -798.94846
1014.8479 631.09474 -134.89735 -628.1179
1015.293 577.20606 -153.11513 -433.99801
1016.2785 508.5603 -179.75199 -226.00131
1016.7999 430.50937 -221.38289 -14.529766
1015.6358 349.16969 -280.83938 189.56753
1011.6659 270.45354 -356.9175 375.99797
1004.1952 199.30271 -445.05551 535.77547
993.19783 138.84338 -538.58433 662.0088
979.41898 89.711188 -630.19077 750.18319
964.30997 49.77381 -712.96998 798.23042
949.79777 14.097449 -780.8046 806.34113
937.92124 -24.261976 -828.35503 776.68956
930.40727 -73.06683 -850.63149 713.18541
928.29032 -139.30274 -842.93676 621.3992
931.6874 -227.92957 -800.91774 508.32357
939.80011 -341.00871 -721.0581 382.32493
951.14397 -477.60536 -601.32457 252.97643
963.93306 -634.18451 -441.84798 130.87697
976.50257 -805.32884 -245.50282 27.444464
987.6474 -984.51918 -18.190625 -45.758653
996.79344 -1164.8684 231.27697 -77.979924
1003.9769 -1339.4603 491.80461 -60.99871
1009.6607 -1501.4477 751.03262 8.7639633
1014.4512 -1644.1143 996.68615 128.33152
1018.8067 -1760.9465 1218.1036 287.23227
1022.8267 -1845.9929 1407.391 468.01371
1026.1836 -1894.3253 1560.5666 648.65978
1028.2141 -1902.9311 1677.6904 806.05106
1028.1364 -1871.2951 1762.4585 919.92119
1025.3252 -1801.6994 1821.0139 975.91131
1019.5823 -1698.9441 1860.4138 967.04379
1011.3309 -1569.4389 1887.0577 893.73006
1001.6598 -1419.5103 1905.1572 762.53333
992.13528 -1253.4137 1915.5957 584.76193
984.37909 -1072.1913 1915.3407 375.0728
979.56883 -874.40407 1897.4876 149.89304
978.09575 -658.25742 1852.1123 -74.252687
979.53091 -423.8168 1767.7416 -282.2594
982.9053 -174.32448 1633.2749 -461.8194
987.19816 83.181637 1440.1949 -604.89315
991.83873 338.31558 1184.7845 -708.88759
996.9554 578.81055 869.78322 -776.70224
1003.2068 792.47809 504.92617 -815.7954
1011.2776 968.80661 106.26093 -836.4715
1021.3148 1099.8162 -305.80079 -849.98917
1032.6007 1180.622 -709.11825 -866.42326
1043.6055 1209.4878 -1082.6726 -892.78117
1052.3764 1188.0066 -1408.9968 -932.06999
1057.0925 1120.9008 -1675.6307 -982.84653
1056.5763 1015.7033 -1875.4745 -1039.7321
1050.6027 882.08377 -2006.3167 -1094.4113
1039.9225 730.67146 -2069.6473 -1137.1014
1026.0274 571.74597 -2069.8452 -1158.0796
1010.7643 414.03282 -2013.4225 -1148.8594
995.9381 263.81674 -1908.6412 -1102.9802
983.01154 124.49392 -1764.9009 -1016.2797
972.93586 -3.0924245 -1592.2156 -887.18072
966.09532 -119.86062 -1400.5245 -716.87349
962.33732 -227.20646 -1199.1942 -509.43883
961.06925 -325.89158 -996.68662 -271.87897
961.40287 -415.28935 -800.29508 -13.851146
962.336 -493.15103 -615.97359 253.03054
962.97058 -555.87858 -448.15124 516.29031
962.74173 -599.4061 -299.49339 763.78096
961.59175 -620.37446 -170.92519 984.71194
960.00677 -617.335 -61.687304 1170.4776
958.86223 -591.54429 30.433767 1314.9896
959.10558 -547.0915 108.51116 1414.5738
961.3795 -490.516 175.57041 1467.8223
965.73639 -429.90458 233.5456 1475.1131
971.58472 -373.78273 282.92199 1438.5897
977.88496 -329.65802 323.42101 1362.0854
983.46958 -302.99382 355.57878 1251.212
987.30665 -296.72028 381.9084 1113.0239
988.63342 -311.73292 406.96642 955.20824
987.00462 -347.63461 436.57116 785.2081
982.31766 -403.15129 476.736 609.47281
974.84898 -476.27243 532.30451 433.16928
965.31701 -564.0472 605.1621 260.10176
954.9375 -662.17247 693.14765 92.740134
945.37155 -764.40957 790.47048 -67.483845
938.48465 -862.39178 889.49237 -219.71268
935.96508 -946.31174 982.52553 -363.40132
938.94575 -1006.7477 1062.6526 -498.30774
947.73862 -1036.6902 1123.8396 -624.52608
961.71581 -1033.1009 1160.8959 -742.21211
979.32915 -997.28858 1169.7452 -851.1019
998.26142 -934.05663 1147.7636 -949.71128
1015.7186 -850.14804 1094.2428 -1034.9354
1028.8689 -752.3278 1010.5259 -1101.9867
1035.3868 -645.82352 900.15118 -1145.3481
1033.998 -533.46394 768.72876 -1160.1853
1024.8606 -416.02829 623.64608 -1144.0726
1009.6237 -293.35831 473.11427 -1098.3315
991.10525 -165.64403 325.01539 -1028.4229
972.658 -34.269602 185.68488 -943.32442
957.40205 98.056022 59.073978 -853.83884
947.54162 227.81364 -53.668536 -770.47205
943.93901 351.35622 -153.77523 -701.33566
946.03002 465.60453 -244.19634 -650.72205
952.06705 568.55542 -328.49301 -618.739
959.59166 659.23054 -409.65263 -601.97025
966.00865 737.36835 -489.32925 -594.92557
969.13787 802.93235 -567.32449 -591.77817
967.64221 855.74808 -641.68215 -587.78979
961.26332 895.35785 -709.03662 -580.19269
950.83768 921.18576 -765.2055 -568.28704
938.09355 932.61054 -806.00241 -552.9842
925.27292 929.28837 -827.80231 -535.9141
914.6728 911.24242 -827.99866 -518.40376
908.21526 879.00498 -805.05687 -500.60383
907.15072 833.57895 -758.43478 -480.79121
911.9447 776.41955 -688.46554 -455.18799
922.32226 709.05187 -596.40822 -418.33659
937.39806 632.83344 -484.66449 -364.1027
955.80696 548.8462 -357.15521 -287.01273
975.78928 458.14248 -219.56321 -183.56952
995.26962 362.39616 -79.075417 -53.011462
1012.0256 264.65639 56.526715 102.61566
1024.0249 169.82812 180.15526 278.94301
1029.8985 84.527705 286.64567 470.05174
1029.394 15.957831 373.62818 669.04185
1023.6063 -29.775126 441.62244 868.44603
1014.8293 -49.65984 493.12141 1060.082
1006.0057 -45.130656 530.94138 1234.9783
999.93419 -21.887152 556.46738 1383.4415
998.51189 11.693596 568.85089 1495.7181
1002.2825 47.224111 565.58908 1563.3864
1010.4247 78.70558 544.07387 1580.9943
1021.1078 103.75353 503.42022 1547.186
1032.0132 123.2307 445.58584 1464.8651
1040.8338 139.67453 375.3222 1340.2539
1045.6671 155.67136 299.18013 1181.1887
1045.3034 172.60185 224.06322 995.1577
1039.4345 190.22137 155.69522 787.68439
1028.779 207.00429 97.735689 561.70057
1015.0619 220.83848 51.669182 317.93004
1000.7754 229.51811 17.466963 56.64178
988.70344 231.11492 -5.5336908 -220.26217
981.28835 223.95078 -18.115395 -507.38905
980.01088 206.50763 -21.295083 -795.17908
984.96532 177.22304 -16.825582 -1070.4444
994.76354 134.54817 -7.6052525 -1318.2242
1006.7969 77.10569 2.4594227 -1524.226
1017.7905 4.1546151 9.2542236 -1677.3987
1024.5215 -83.94405 9.5176057 -1771.7404
1024.5327 -185.41824 1.7422231 -1807.013
1016.6801 -296.88709 -13.48249 -1788.0567
1001.3894 -413.33414 -33.623609 -1723.2474
980.56625 -528.3636 -54.950691 -1622.0185
957.19908 -634.66546 -73.570713 -1492.8318
934.76349 -724.77423 -86.23843 -1341.5819
916.57349 -792.04936 -90.870329 -1171.1147
905.22042 -831.51015 -86.83379 -981.6105
902.21101 -840.46595 -74.805453 -771.91907
907.85039 -818.62299 -56.84607 -541.11034
921.34416 -767.78661 -36.17624 -289.80323
941.04445 -691.09432 -16.781844 -21.316901
964.75696 -592.32196 -2.7618562 258.07364
990.04106 -475.20022 2.5700022 539.41448
1014.4686 -343.31626 -2.611731 811.79979
1035.8415 -200.203 -18.229548 1063.145
1052.3824 -49.89158 -42.542339 1281.1
1062.9158 102.99697 -73.066678 1454.148
1067.02 253.31976 -107.70776 1572.8994
1065.1044 396.06244 -145.54856 1631.3302
1058.3458 527.12056 -186.93884 1627.7292
1048.4529 644.06993 -232.50605 1565.1021
1037.2986 746.41703 -281.82845 1450.7488
1026.505 835.21713 -332.16872 1295.5152
1017.1076 912.20788 -378.19227 1112.42
1009.3903 978.76321 -412.60607 915.12985
1002.9262 1035.2671 -427.67013 716.44679
996.79705 1080.9055 -416.86585 527.37428
989.93084 1114.1397 -376.30866 356.75226
981.48661 1133.5513 -305.22005 211.19017
971.18039 1138.5705 -205.96613 94.921685
959.43421 1129.9401 -83.427772 9.7358526
947.28036 1109.3698 55.755457 -45.191477
936.04468 1078.7112 203.90408 -73.136224
926.92207 1039.1285 352.72556 -78.992802
920.60591 990.60307 493.71924 -68.266099
917.12728 932.01443 618.66468 -45.902545
915.98714 861.47668 720.14222 -15.754581
916.51639 777.10196 792.13062 19.429284
918.25839 677.95364 830.20775 57.636298
921.13717 564.6599 831.606 97.232239
925.30664 439.63783 795.0346 136.63666
930.78317 306.49581 720.70064 174.07458
937.08991 169.16203 610.28819 207.22212
943.1323 30.969188 466.81733 233.06343
947.39585 -105.85412 294.38783 247.94873
948.40822 -240.34865 97.768531 247.91792
945.28314 -372.54046 -117.96332 229.13597
938.1192 -502.68556 -347.69817 188.37169
928.10258 -630.44449 -586.59837 123.69382
917.31163 -754.05443 -830.08399 35.030724
908.31778 -869.97134 -1073.6502 -75.394487
903.6824 -973.06184 -1312.4801 -203.0532
905.43203 -1057.0999 -1541.1487 -341.58563
914.57722 -1115.511 -1753.5642 -483.42983
930.76411 -1142.325 -1943.0787 -620.6473
952.16156 -1133.0866 -2102.7009 -745.45089
975.66042 -1085.8373 -2225.4402 -850.62424
997.39312 -1001.8501 -2304.6583 -929.51157
1013.4879 -886.0788 -2334.4147 -975.90837
1020.8971 -747.04035 -2309.9728 -983.81849
1018.0981 -596.25541 -2228.2803 -947.79068
1005.4856 -447.0057 -2088.5207 -863.7507
985.34537 -312.78887 -1892.6251 -730.2212
961.38913 -205.35437 -1645.4235 -549.70292
937.95947 -132.9569 -1354.6626 -329.17425
919.09594 -99.144879 -1030.8239 -79.928608
907.70321 -102.15406 -686.60156 183.53771
905.0372 -135.23535 -336.20028 445.31945
910.62783 -187.75489 5.6980277 690.13083
922.61938 -246.83877 325.24753 905.09658
938.37883 -299.26527 610.89096 1080.7544
955.16138 -333.28578 854.74676 1211.1319
970.64653 -340.0464 1053.4841 1293.1839
983.25333 -314.33435 1208.3667 1325.9748
992.2364 -254.81453 1324.2951 1310.2949
997.61941 -163.47305 1407.9589 1248.4603
1000.0356 -44.523765 1465.9102 1144.3583
1000.5336 96.751943 1503.0114 1003.1951
1000.3799 255.17187 1521.6379 831.11387
1000.8659 426.53308 1521.7594 634.51551
1003.1066 607.62949 1501.4568 419.49057
1007.8392 795.85681 1457.6738 191.45094
1015.2483 988.36453 1387.0236 -44.898962
1024.8682 1181.3835 1286.6408 -285.10926
1035.6098 1369.9124 1154.7661 -524.08125
1045.9384 1547.8616 991.19466 -755.27297
1054.1914 1708.5039 797.65875 -970.40331
1058.9691 1845.0745 577.97467 -1159.7275
1059.4866 1951.5093 338.23531 -1313.1691
1055.7711 2022.8804 86.763642 -1421.6042
1048.6379 2055.6188 -166.15057 -1478.0657
1039.4682 2047.4617 -408.82474 -1478.369
1029.8801 1997.2759 -629.23297 -1421.1089
1021.3957 1904.7073 -815.98147 -1307.2965
1015.1923 1770.1593 -959.51394 -1139.9992
1011.9717 1594.8328 -1053.1783 -923.99999
1011.9315 1381.0789 -1094.0564 -665.93209
1014.7944 1132.9267 -1083.3217 -374.51643
1019.855 856.25134 -1026.0654 -60.723887
1026.044 558.72436 -930.6141 262.22127
1032.0233 249.18127 -807.75631 579.61627
1036.3218 -63.299055 -669.67278 876.45287
1037.5101 -370.30195 -529.05107 1139.0625
1034.3926 -664.73245 -397.95889 1356.7043
1026.2133 -940.97847 -286.82338 1522.7574
1012.8439 -1194.5789 -203.33579 1634.8592
994.91227 -1421.6873 -151.72515 1694.3701
973.82701 -1618.6256 -132.61273 1705.335
951.65574 -1781.787 -143.37684 1673.1642
930.84056 -1908.0886 -179.14542 1603.4293
913.78337 -1995.6491 -233.81499 1501.1162
902.38537 -2044.3328 -300.82508 1370.3409
897.66947 -2056.0422 -373.69628 1214.6393
899.59956 -2034.502 -446.17312 1037.6798
907.14882 -1984.5281 -512.26926 844.11937
918.5909 -1910.9981 -566.37317 640.04657
931.9181 -1817.8463 -603.6627 433.12728
945.25998 -1707.308 -620.95866 231.95012
957.20649 -1579.7756 -617.39575 45.168004
966.98958 -1434.1272 -594.6372 -119.61197
974.50471 -1268.4658 -556.42596 -256.63952
980.18371 -1081.0166 -507.49528 -362.46991
984.74553 -871.16151 -452.27583 -435.49404
988.88635 -640.19725 -393.75064 -475.23095
993.01721 -391.60484 -332.96624 -481.70365
997.14691 -130.88446 -269.06342 -455.43303
1000.965 134.90745 -200.11176 -398.10078
1004.095 397.8757 -124.27268 -313.59657
1006.3969 649.82694 -40.952878 -208.97064
1008.1609 882.7854 48.340832 -94.448127
1010.0831 1089.2912 139.86677 17.744447
1013.0186 1262.7254 227.95922 115.57964
1017.6348 1397.7457 305.91632 189.80667
1024.1198 1490.5929 366.9215 235.93942
1032.0757 1539.351 405.04414 255.05233
1040.63 1544.1285 416.0112 253.09846
1048.6967 1506.8938 397.50829 238.85066
1055.2689 1431.2728 349.34198 221.55075
1059.6418 1322.1257 273.17556 208.52375
1061.524 1185.0616 172.10042 203.8921
1061.045 1026.1258 50.167478 208.17319
1058.6805 851.4249 -87.943761 218.98291
1055.121 666.92083 -237.12537 232.04858
1051.1163 478.21103 -391.85371 242.47143
1047.3252 290.21906 -546.23925 245.79224
1044.194 106.96858 -694.17151 238.85754
1041.8744 -68.611256 -829.53315 220.01937
1040.1776 -234.86895 -946.7696 188.96951
1038.5711 -391.54464 -1041.5098 146.48614
1036.2395 -539.6052 -1111.1446 94.413744
1032.2359 -680.89789 -1155.0853 35.870266
1025.7355 -817.72738 -1174.434 -24.702965
1016.3614 -952.24521 -1171.0882 -81.695831
1004.4887 -1085.996 -1146.4659 -128.83944
991.39845 -1219.4816 -1100.546 -159.99726
979.15067 -1351.8542 -1031.5209 -170.23315
970.13338 -1481.0674 -936.49542 -156.92639
966.38048 -1604.0864 -812.66628 -120.37403
968.89103 -1717.3162 -658.82478 -63.937763
977.20639 -1817.1078 -476.34055 6.4796203
989.41728 -1900.083 -269.55053 83.602116
1002.6178 -1963.1165 -45.238907 160.19923
1013.6692 -2003.2716 188.44502 230.50556
1020.038 -2017.4747 423.12276 291.29678
1020.4511 -2002.6229 650.86473 342.13993
1015.1773 -1955.8782 864.30905 385.17305
1005.8599 -1875.3322 1056.3399 424.42744
994.97541 -1760.682 1219.8807 464.76735
985.10779 -1613.6547 1347.8592 510.6157
978.27171 -1437.9298 1433.402 564.55267
975.46825 -1238.635 1470.5691 626.34821
976.55959 -1021.6801 1455.098 692.36734
980.44443 -792.9197 1385.292 755.87587
985.44087 -557.44856 1262.7984 808.05638
989.75467 -319.23682 1092.7462 839.54363
991.91353 -81.329869 883.31632 842.05909
991.08241 153.9265 644.88808 809.91059
987.20217 384.61256 389.11275 741.05472
980.93418 609.06642 128.045 637.40656
973.4459 825.64199 -126.57196 504.61703
966.11871 1032.481 -363.82234 351.19203
960.2649 1227.2631 -574.0966 187.46108
956.91173 1407.1361 -749.29984 24.361614
956.68282 1568.7409 -883.52681 -127.73325
959.77895 1708.1699 -973.77437 -260.28738
966.0196 1821.3675 -1020.6554 -367.50264
974.89163 1904.3029 -1028.8055 -446.73154
985.58339 1953.2478 -1006.4317 -498.30064
997.03044 1965.1322 -964.02089 -524.85758
1007.9935 1937.924 -912.35224 -530.51601
1017.1584 1871.3592 -860.19584 -519.81589
1023.2347 1767.3381 -812.34118 -496.9613
1025.0551 1630.0447 -768.56184 -465.34393
1021.7067 1465.1348 -723.80723 -427.62304
1012.719 1278.7784 -669.55649 -386.00016
998.29047 1076.3172 -596.06994 -342.50314
979.47627 861.63892 -494.89989 -299.29967
958.21442 637.25213 -361.08178 -258.49867
937.0879 405.59595 -194.46559 -222.08533
918.81652 170.39184 -0.25252551 -191.34967
905.60988 -62.553326 211.70803 -166.51346
898.60703 -285.97849 428.12205 -146.58297
897.60743 -492.5789 634.13922 -129.59913
901.19302 -676.85471 815.44313 -113.51353
907.19568 -836.47793 959.97778 -96.825128
