# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 50 ns, output_step = 1.0 fs
# Temperature = 1065.705630 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
c_flux1[1] c_flux1[2] c_flux1[3]
12.483122 -303.57254 499.44289
137.69586 -285.66503 499.9315
241.0432 -272.10831 489.78093
318.96855 -266.13536 474.78321
371.65467 -270.61978 460.94989
402.44361 -287.78721 452.76945
416.94336 -319.01367 451.57174
422.22355 -364.96203 455.07485
425.98098 -425.65101 458.0354
435.6168 -500.33945 453.75965
457.14904 -587.09378 436.03331
494.34957 -682.39974 400.78161
548.42874 -780.98845 347.08149
618.1542 -876.07285 277.15471
700.41544 -959.99832 195.69201
791.02337 -1025.1376 108.5917
885.55981 -1064.8549 22.079533
979.78891 -1074.2848 -58.116848
1069.7375 -1050.9882 -127.31204
1151.6397 -995.44166 -182.20713
1221.9833 -911.45095 -221.2204
1277.8356 -805.91564 -244.68763
1317.3781 -688.16717 -254.61158
1340.0334 -568.27884 -254.283
1346.3388 -455.29334 -247.53753
1337.2419 -355.28126 -238.07816
1312.9642 -270.20234 -229.01307
1271.845 -197.6346 -222.67049
1209.8081 -131.48912 -220.5325
1121.0934 -63.450192 -223.02139
1000.1042 15.025709 -229.44496
843.77051 110.82835 -238.04261
653.33807 227.84919 -246.18935
434.82049 366.31158 -250.97034
198.02247 522.65237 -249.89626
-45.488615 689.87018 -241.58516
-284.88692 858.36689 -226.21045
-512.11151 1016.9581 -205.67137
-722.95623 1154.2775 -183.34263
-916.90798 1260.35 -163.46357
-1095.9326 1327.8596 -150.19017
-1262.5908 1353.2418 -146.83019
-1418.1722 1336.9783 -155.23479
-1561.5595 1283.4585 -175.9135
-1688.6698 1200.0019 -208.16493
-1792.9335 1095.6269 -250.23664
-1866.2917 979.59361 -299.25883
-1900.3179 860.0257 -351.16544
-1887.4448 742.90423 -400.60621
-1821.9245 631.43374 -441.09869
-1700.5448 525.80769 -465.53902
-1523.1414 423.4125 -467.37376
-1292.8924 319.50027 -441.92766
-1016.4652 208.08898 -387.49011
-703.90348 83.16121 -305.88198
-368.39547 -60.340624 -202.05981
-25.539093 -225.61074 -83.014569
307.71482 -413.34147 43.843906
614.50891 -621.53315 172.12421
879.9229 -845.5957 297.60487
1092.6672 -1078.7556 418.59368
1246.6468 -1312.6269 535.66598
1341.7417 -1537.642 650.77356
1383.4427 -1743.893 766.07897
1381.372 -1921.8644 882.79371
1347.0632 -2063.3297 1000.1532
1291.5744 -2162.1274 1115.045
1223.6118 -2214.5234 1222.1735
1148.5804 -2219.2422 1314.8389
1068.5321 -2177.0261 1386.0268
982.76958 -2090.1266 1429.6491
888.77296 -1961.9288 1441.2634
783.16617 -1796.9535 1418.3398
662.529 -1600.8373 1360.0025
524.05183 -1380.2553 1266.6299
366.0947 -1142.5258 1139.5982
188.87726 -895.03946 981.36872
-4.8255187 -644.59763 795.75846
-209.40328 -396.7345 588.22646
-416.64676 -155.6568 365.82933
-616.5801 75.639154 136.71736
-798.75167 294.89048 -90.799644
-953.28907 500.30657 -309.28357
-1071.6859 690.61664 -512.72393
-1147.1537 865.36529 -696.66528
-1175.0426 1025.1798 -857.77165
-1153.2317 1171.7381 -993.27082
-1082.6743 1307.5058 -1100.437
-967.69243 1435.0313 -1176.4779
-816.30625 1556.0079 -1219.0448
-639.73788 1670.5013 -1227.0596
-451.16458 1776.5906 -1201.6007
-263.92569 1870.5424 -1146.5911
-89.764392 1947.2795 -1068.8515
62.436641 2001.1835 -977.68733
187.02249 2026.8886 -883.76906
281.35859 2020.062 -797.66027
345.47397 1978.0673 -728.22499
381.73786 1900.0882 -681.50114
394.86784 1787.0237 -659.9059
391.99578 1641.2619 -662.03551
382.11832 1466.2996 -683.02805
374.95425 1266.5248 -715.51792
379.2472 1046.7672 -751.00538
401.03534 812.06512 -781.06573
442.59608 567.30841 -798.28936
502.31489 316.8907 -796.76835
575.5704 64.536337 -772.38328
656.07309 -186.79537 -723.17242
737.26535 -435.02282 -649.59721
813.39024 -679.03867 -554.84767
880.13866 -918.56348 -444.76089
934.62579 -1153.8406 -327.27886
975.19037 -1384.828 -211.3386
1000.9942 -1610.0076 -105.26036
1011.5539 -1825.6286 -15.124255
1006.3447 -2025.3825 56.229046
984.48343 -2201.0488 109.46595
944.6632 -2343.8421 148.09703
885.43162 -2445.9587 177.57806
805.70038 -2502.2032 204.11914
705.47829 -2510.8148 233.76107
586.36527 -2473.4817 271.48744
451.74992 -2394.7518 320.65294
306.39121 -2280.9873 382.48459
155.82774 -2139.364 455.88624
5.3195083 -1976.9912 537.54172
-140.95874 -1800.2494 622.17794
-280.50436 -1614.4256 703.31554
-412.59538 -1423.5816 774.36243
-537.94594 -1230.4514 829.81975
-658.28662 -1036.5605 866.42124
-775.81765 -842.40865 883.52084
-892.77595 -647.73786 882.82365
-1011.1305 -451.92966 867.23634
-1132.2515 -254.16 839.61925
-1256.6523 -53.567051 801.81167
-1383.4907 150.77094 754.50457
-1510.0836 359.73384 697.76496
-1631.3403 573.64515 631.95726
-1739.5644 791.58828 558.59121
-1824.9112 1010.6405 480.57878
-1876.5528 1225.4894 401.70689
-1884.2651 1428.7402 325.51265
-1840.208 1611.7862 253.97203
-1740.0903 1766.1908 186.80596
-1583.8332 1885.0562 121.93588
-1375.3119 1964.0484 56.909694
-1121.6517 2001.8766 -9.5388751
-832.2893 2000.068 -76.436814
-517.97203 1962.4283 -140.55906
-189.70629 1894.2176 -197.21692
141.99497 1801.3373 -241.62095
467.86195 1689.6845 -270.06661
780.04096 1564.8218 -280.67983
1072.2346 1431.6964 -273.47858
1339.5337 1294.4838 -249.8788
1578.3605 1156.2887 -212.0571
1786.3781 1018.9817 -162.46665
1962.2662 883.12481 -103.77365
2105.4646 747.80272 -39.225506
2215.8235 610.69241 26.752452
2293.3225 468.10592 88.170181
2337.6884 315.37684 137.49854
2348.2491 147.64852 166.44884
2324.0076 -39.032689 167.35391
2263.9905 -246.4108 135.00419
2167.8423 -472.86029 68.07228
2036.5332 -712.85671 -30.110349
1872.6206 -956.96971 -151.77032
1680.3955 -1192.661 -285.88443
1465.3406 -1405.7316 -419.83389
1233.5857 -1581.9675 -541.49213
991.1862 -1709.0241 -640.71361
743.57646 -1777.8762 -710.39638
495.46317 -1784.0255 -746.58922
250.75613 -1727.9611 -748.08897
13.052889 -1614.9249 -715.81835
-213.97853 -1454.1545 -652.36125
-426.22479 -1257.3991 -562.03561
-619.00616 -1037.3418 -451.1183
-787.44037 -806.01929 -328.00922
-927.16913 -573.64869 -202.69095
-1035.122 -348.07316 -85.413932
-1110.1995 -134.63305 15.169664
-1153.5021 63.450022 93.864749
-1167.9991 244.29214 150.36192
-1157.8208 406.6298 189.36572
-1126.9474 549.19051 219.57691
-1078.0245 670.49969 251.50974
-1011.5414 769.07987 294.62037
-925.89916 843.84368 354.95442
-818.00242 894.46827 433.9017
-684.50524 921.50737 528.48294
-523.03068 926.20419 632.7316
-333.39702 910.48858 739.39811
-118.55884 876.94519 841.33365
114.98494 828.77605 932.35394
357.518 769.70607 1007.5706
596.93188 703.87716 1063.2502
820.24269 635.69638 1096.4576
1015.4587 569.66725 1104.851
1173.3083 509.69479 1086.9063
1288.3087 458.36984 1042.3609
1358.9252 416.43323 972.63184
1387.1102 382.99146 880.97313
1377.5539 355.99849 772.21874
1337.0091 332.83968 652.24014
1273.9597 310.86172 527.07028
1198.2767 287.70047 402.03344
1120.6031 261.60215 280.89524
1051.2635 231.65246 165.42359
998.88433 197.73572 55.315913
968.76682 160.39658 -51.368786
961.59422 120.54728 -157.31934
972.92377 79.137216 -264.97237
993.77498 36.809116 -375.82963
1012.3336 -6.4661756 -490.33164
1016.1612 -51.437525 -608.16978
994.08093 -99.258751 -728.95362
937.53223 -151.07308 -852.64924
841.0559 -207.57347 -979.36201
702.43506 -268.67056 -1108.5087
522.45464 -333.55333 -1237.8338
304.47647 -400.902 -1362.7428
53.775928 -469.33325 -1476.4035
-223.04784 -537.72577 -1570.5806
-518.53615 -605.51138 -1637.1491
-824.70067 -672.67331 -1669.6292
-1133.0475 -739.61005 -1664.4824
-1434.7207 -806.62893 -1621.1596
-1720.4761 -873.4717 -1541.4429
-1980.8185 -938.96985 -1428.0922
-2206.2462 -1001.0566 -1283.4404
-2387.7927 -1056.9636 -1108.7945
-2517.9909 -1103.5216 -904.67519
-2591.9503 -1137.4632 -671.89743
-2608.493 -1155.5032 -412.9139
-2570.781 -1154.1748 -132.98865
-2486.1503 -1129.8676 159.42511
-2364.848 -1078.996 453.35377
-2217.7387 -998.68117 736.57672
-2053.2828 -887.83341 997.20757
-1875.3795 -748.11555 1224.9798
-1682.7235 -584.36857 1412.099
-1470.1783 -404.41142 1553.5214
-1231.3756 -218.37941 1646.9395
-961.45599 -37.716198 1692.5169
-659.11433 125.96374 1692.3651
-327.1112 262.11343 1650.1248
28.196045 362.15622 1570.2931
398.40043 420.1247 1457.8512
774.50827 432.98156 1318.0374
1147.5852 400.65416 1156.1537
1508.4398 325.72633 977.50806
1846.6866 213.45885 787.37019
2150.4347 71.790487 590.92151
2406.7627 -88.571479 393.26995
2603.2629 -254.31758 199.36164
2729.719 -410.14755 14.167545
2779.633 -540.28308 -156.98026
2750.9311 -630.43943 -308.02081
2645.8983 -670.07194 -431.84439
2470.7089 -654.10465 -520.71636
2234.4133 -583.51142 -567.46578
1948.2252 -464.93654 -567.35484
1624.8019 -309.29489 -520.00183
1277.6953 -129.94373 -430.50074
920.69485 59.103071 -309.3525
566.8311 244.49 -170.88359
227.19642 414.32156 -30.654132
-89.858221 558.68045 97.157691
-379.10007 670.17508 201.81313
-638.19628 744.69208 276.82734
-867.14057 781.88322 319.63171
-1067.3163 785.18245 330.69256
-1240.4431 761.13768 312.29835
-1387.7115 718.16149 267.66606
-1509.391 664.80074 200.17376
-1604.9556 608.03609 113.18202
-1673.708 552.19132 9.9729979
-1715.4974 498.56138 -106.02377
-1731.4103 445.81947 -230.93932
-1724.026 390.90093 -360.19874
-1697.1734 330.15312 -488.30921
-1655.1728 260.24987 -608.76032
-1601.701 178.78018 -714.33897
-1538.8665 84.453865 -797.56382
-1466.6242 -23.148755 -851.32386
-1382.6085 -143.86642 -869.45581
-1282.6925 -277.09733 -847.18565
-1162.0204 -421.63873 -781.59621
-1016.1085 -575.14989 -672.00849
-841.99319 -733.4611 -520.29375
-638.81716 -890.16169 -330.9789
-408.21767 -1036.765 -110.98105
-154.37064 -1163.4432 131.2707
116.17759 -1260.2914 386.73739
394.87698 -1318.8045 646.58386
672.00574 -1333.3705 902.63099
937.59579 -1302.4023 1147.2299
1182.3292 -1228.9466 1372.9282
1398.0103 -1120.5284 1572.2237
1577.7299 -988.44265 1737.6961
1715.7954 -846.32928 1862.4473
1807.8008 -708.26784 1940.8228
1850.81 -586.75114 1969.0495
1843.6574 -490.76215 1945.4106
1787.325 -424.50542 1870.1358
1684.98 -386.92192 1745.0377
1541.9209 -372.02565 1573.0977
1365.0096 -370.18711 1358.3523
1161.8858 -369.80046 1106.1169
940.04822 -359.20815 823.0522
706.33766 -328.51772 517.11718
466.49975 -270.90653 197.14048
225.4079 -183.20448 -127.82575
-12.742375 -66.223534 -449.17142
-244.15597 75.4806 -759.03362
-465.42006 234.02668 -1050.3813
-673.64753 398.87907 -1316.7836
-866.71256 557.66669 -1552.1305
-1043.4052 697.4149 -1750.531
-1203.5897 806.13797 -1906.3569
-1347.9606 874.78731 -2014.4558
-1477.7466 899.08502 -2070.5564
-1594.0367 880.58055 -2071.6978
-1697.1686 826.74401 -2016.6855
-1786.0341 749.69845 -1906.4973
-1857.7728 664.1783 -1744.4941
-1907.8825 584.8791 -1536.4605
-1930.6847 523.9341 -1290.3368
-1920.3322 489.07061 -1015.9042
-1871.8155 482.74692 -724.31074
-1781.9884 502.33957 -427.5634
-1650.3518 541.00372 -137.84524
-1479.2451 588.92499 132.99806
-1273.7115 634.83715 374.17466
-1040.877 667.49678 576.58321
-788.99642 677.19955 733.46125
-526.33733 656.90521 841.09971
-260.26339 602.93151 899.06792
3.2905301 515.23476 909.95882
259.91242 397.35098 878.67855
506.477 255.8202 811.25988
740.70854 99.383087 713.7993
960.49157 -62.31877 591.92485
1163.4194 -220.3071 450.85326
1346.6818 -367.70861 296.08618
1507.0906 -500.8565 134.08241
1641.4937 -619.62865 -27.170085
1747.138 -726.87977 -178.25846
1821.937 -827.09298 -309.37284
1864.5603 -924.69572 -411.7798
1874.4374 -1022.3845 -479.36827
1851.6754 -1120.0838 -509.70874
1797.0592 -1214.7522 -504.23243
1712.0163 -1300.9647 -467.31305
1598.7766 -1371.992 -405.02113
1460.3778 -1420.9894 -323.71016
1300.6643 -1441.9693 -229.04242
1123.9515 -1430.4441 -125.64785
934.65774 -1383.6746 -17.484287
736.99658 -1300.8855 91.444413
534.66156 -1183.3878 196.60588
330.67104 -1034.575 292.60334
127.29293 -859.73526 373.45927
-73.910994 -665.43805 433.14201
-272.06195 -458.58445 466.40126
-466.78677 -245.41243 469.57177
-658.13333 -30.80714 441.30151
-846.16349 181.83381 383.01367
-1030.5914 390.17221 298.74988
-1210.2631 592.03349 194.67894
-1382.7943 784.66121 77.972773
-1544.468 964.19724 -44.742952
-1690.2867 1125.7623 -168.55538
-1814.4195 1263.8511 -291.05686
-1910.8125 1372.8134 -412.2716
-1973.9547 1447.4156 -533.71711
-1999.4361 1483.2303 -657.25824
-1984.4556 1477.1555 -783.51778
-1927.96 1427.8226 -910.96012
-1830.578 1336.1197 -1035.5157
-1694.5413 1205.4826 -1151.2419
-1523.2499 1041.8316 -1251.2739
-1321.152 852.86014 -1328.7992
-1093.2448 646.89212 -1377.8363
-844.66518 431.70034 -1393.886
-580.25081 213.84759 -1374.2262
-304.23824 -1.3752517 -1318.1997
-20.134553 -209.48055 -1227.069
268.98894 -406.29591 -1103.6165
559.91499 -587.45383 -951.44303
848.47529 -748.67447 -774.37218
1128.8712 -886.18491 -576.04852
1393.3047 -997.2518 -360.06739
1632.2908 -1080.5926 -130.39072
1835.3868 -1136.201 108.02532
1992.4199 -1165.0851 348.85608
2094.5625 -1168.9108 584.34318
2135.4286 -1149.6024 805.79549
2111.8282 -1109.2198 1004.6385
2023.8549 -1049.6731 1173.3775
1874.6682 -972.59171 1306.3661
1669.9766 -879.05556 1400.0407
1417.4746 -769.5673 1452.7484
1126.3933 -644.40386 1464.6534
807.17699 -504.10579 1437.5935
471.33239 -350.36056 1375.229
131.07859 -186.60061 1283.2947
-201.02354 -18.267665 1169.5743
-512.64193 147.33062 1043.4061
-792.25202 301.79652 914.73074
-1029.6621 436.38716 792.80656
-1216.5133 543.11877 684.91353
-1346.6102 615.64845 595.65248
-1416.2486 650.02603 526.70951
-1424.6072 645.22882 477.19494
-1373.9917 603.4641 444.35768
-1270.0782 530.13312 424.1341
-1121.6187 433.38893 411.77424
-939.79596 323.22138 402.24523
-737.12835 210.29199 390.44967
-526.22992 104.78078 371.6362
-318.85964 15.406708 341.59997
-125.06229 -51.438908 297.20277
47.25268 -91.858496 236.81253
192.49544 -104.58078 160.73363
307.20401 -90.345245 71.341302
389.46847 -51.344007 -27.327246
438.42686 9.4090832 -130.22371
453.86193 88.569186 -232.31467
436.09236 182.62825 -329.52462
386.17384 288.09166 -419.24026
306.24491 401.14832 -500.38146
199.84507 517.17623 -572.70765
72.060181 630.35931 -636.00252
-70.679566 733.54093 -689.32508
-221.15211 818.5003 -730.5495
-372.04209 876.87223 -756.43899
-516.70313 901.21772 -763.44623
-649.75067 886.31142 -748.5046
-767.25977 829.89967 -709.81692
-866.50718 732.86707 -647.21219
-945.29945 598.84884 -562.11722
-1001.2896 433.30863 -457.19053
-1031.4556 242.66553 -336.10464
-1032.1662 33.611773 -203.23865
-999.73726 -186.98508 -63.374945
-931.68633 -411.86695 78.487328
-827.85629 -633.00851 217.39013
-691.55204 -841.3934 348.65487
-529.53786 -1027.4622 468.19394
-351.38837 -1181.9154 572.76843
-168.05861 -1297.0287 660.22432
9.9209452 -1367.5848 729.58785
173.7756 -1391.4662 780.88718
317.23533 -1369.2615 814.80311
436.36329 -1303.2923 832.21656
528.90215 -1196.0254 833.8502
593.20407 -1048.7978 819.85363
627.87609 -861.36125 789.5043
631.85943 -632.55753 741.13957
605.0285 -361.96267 672.28232
548.99239 -51.954337 579.9921
467.3838 290.62879 461.57842
365.78156 653.90978 315.63656
251.03313 1021.7085 143.24332
130.666 1375.3298 -51.153068
12.087692 1695.9375 -259.49869
-97.90071 1966.595 -470.80125
-193.3661 2173.7439 -672.5117
-269.32139 2307.8027 -852.30755
-321.85387 2363.0384 -999.87129
-348.15452 2337.028 -1108.3286
-346.67775 2230.5866 -1174.6478
-317.33439 2047.5699 -1199.5556
-261.48738 1794.9793 -1186.5932
-181.84911 1482.8599 -1141.0116
-82.296077 1123.6629 -1068.5748
32.433716 731.45584 -974.78476
156.9509 320.86864 -864.34743
285.55585 -93.696541 -741.03095
412.52791 -498.49241 -607.88208
532.39451 -880.63166 -467.63927
640.10804 -1228.1333 -323.2204
731.41258 -1530.1011 -178.01151
802.96312 -1777.2557 -35.951421
852.50669 -1962.2831 98.856162
878.65862 -2080.176 222.66022
880.64233 -2128.4303 332.55205
857.73934 -2106.9284 426.57164
808.81379 -2017.8564 503.45241
731.9952 -1865.5963 562.08186
624.75459 -1656.7012 601.05937
484.42549 -1399.8364 618.51486
309.36034 -1105.6879 612.61766
100.00346 -786.70952 582.1185
-140.2279 -456.48873 527.05303
-404.72328 -128.94425 449.07621
-684.14587 182.65582 351.26709
-967.35225 466.4993 237.80115
-1242.5636 712.79615 113.16467
-1498.258 914.02218 -18.490972
-1723.8887 1064.9157 -153.85171
-1910.0904 1162.3623 -290.57252
-2048.9049 1205.2238 -427.06336
-2134.1772 1194.2874 -561.87359
-2162.3088 1132.0897 -693.11135
-2132.924 1022.7932 -818.16015
-2049.3669 871.7143 -933.59803
-1918.6591 684.79011 -1035.5451
-1750.8202 468.21753 -1120.0017
-1557.4545 228.20582 -1183.5879
-1349.8747 -28.821836 -1223.9716
-1137.3612 -295.8484 -1240.2652
-926.12399 -564.92273 -1232.9305
-719.06388 -826.99098 -1203.4008
-516.32948 -1072.0682 -1153.6154
-316.86338 -1289.6804 -1085.5128
-119.94526 -1469.2553 -1000.9115
73.139177 -1600.8778 -901.58417
258.27347 -1675.8977 -789.528
428.71336 -1687.5436 -667.34844
576.23839 -1631.671 -538.49129
692.87159 -1507.5347 -407.20551
772.79821 -1318.66 -278.11669
813.56603 -1073.301 -155.88557
816.24888 -784.16211 -44.634486
784.78425 -467.1934 52.254221
724.95139 -139.8659 132.45451
643.74931 180.93341 194.78086
549.33994 480.61093 239.52838
451.08872 747.9491 268.55961
359.0736 975.41644 285.4605
282.98768 1158.5711 295.02374
230.7198 1295.199 302.57955
207.00643 1384.3316 312.7267
212.56101 1425.6063 328.35908
244.05735 1419.2321 350.1504
295.28245 1366.3974 376.76033
359.0838 1269.8901 405.59371
429.45931 1134.3938 434.03773
502.39128 966.26416 460.51325
575.87329 772.85016 484.97742
648.7521 561.47768 508.81125
719.48448 338.91346 533.81003
785.33407 111.07127 560.89945
842.26067 -116.52973 589.39399
885.33773 -338.045 616.74766
909.58683 -546.63218 639.12954
910.90472 -734.40096 652.34743
886.65432 -893.03487 652.79089
835.72965 -1015.1346 637.95211
758.03892 -1095.6113 606.4687
653.3803 -1132.6604 557.65199
520.60705 -1127.8655 491.21493
357.42131 -1085.6436 407.33086
161.36193 -1012.0922 307.34281
-68.193044 -913.32939 194.42918
-328.08302 -794.10225 73.875727
-610.41188 -657.24713 -47.463391
-902.95138 -504.58296 -162.33579
-1190.3922 -338.56687 -264.4835
-1456.204 -163.9944 -349.72704
-1684.6114 11.083185 -416.60887
-1862.4158 175.27435 -466.19461
-1979.5086 315.2421 -501.27166
-2028.2047 418.15967 -525.00503
-2002.304 474.63 -539.91754
-1897.1223 481.10223 -547.42135
-1710.9421 440.99482 -548.19893
-1446.9182 364.26586 -542.57984
-1114.5016 265.32668 -530.94611
-729.46976 160.10047 -513.66452
-312.98746 62.986067 -490.55119
110.44782 -15.635827 -460.27769
516.01931 -70.573128 -419.90959
882.03681 -101.82219 -364.94109
1192.8255 -113.34612 -289.66761
1440.1298 -111.18639 -188.1809
1622.7909 -101.60083 -55.574852
1745.1071 -89.733561 110.80492
1814.3855 -78.993891 310.32864
1838.3325 -70.912727 538.65686
1823.0438 -65.013488 787.85034
1772.4006 -58.900782 1047.0215
1688.2824 -48.398317 1303.382
1571.8905 -28.095762 1543.439
1425.0309 7.7388407 1754.0352
1251.1853 63.712211 1923.3031
1055.7774 141.67092 2041.2688
845.64813 239.40155 2100.5837
627.98205 350.12033 2096.9373
409.34938 462.97473 2029.4595
195.09715 564.37381 1901.0562
-10.603722 639.91325 1718.3846
-204.19533 676.19439 1491.6878
-381.9246 662.33748 1234.3488
-539.05646 590.96306 961.8177
-669.56587 458.92054 690.22562
-766.67895 267.3987 434.5528
-824.20078 21.979462 207.02
-838.14729 -267.61689 16.106633
-808.28205 -587.9689 -133.75901
-739.07115 -923.00292 -241.94087
-639.66178 -1255.3263 -311.09132
-522.64374 -1567.9644 -346.18845
-401.62986 -1846.1111 -353.42371
-288.68758 -2078.4717 -339.18314
-192.46132 -2257.9653 -309.25441
-117.33587 -2381.6611 -268.53511
-63.853288 -2449.9013 -221.07263
-30.196963 -2465.3274 -170.45348
-14.027117 -2431.7639 -120.25572
-13.890091 -2353.3247 -74.407459
-29.108936 -2233.7849 -37.094878
-59.107639 -2076.653 -12.477443
-102.84265 -1885.5363 -4.1869386
-158.89535 -1664.3057 -14.710972
-225.79275 -1417.0576 -44.819734
-302.38732 -1147.9577 -93.218055
-387.71875 -861.16724 -156.70869
-480.71753 -561.12144 -230.75446
-579.39681 -253.0094 -310.40656
-679.82136 56.786885 -391.20021
